Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000484825.1,0,0,0,3,6,0,6,3,0,2,0,3,0,2,0
ENST00000484826.1,5,8,1,5,0,5,5,5,6,22,13,4,3,2,3
ENST00000484828.1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
ENST00000484830.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ENST00000484836.2,14,28,16,65,54,114,15,102,137,141,120,98,37,129,114
ENST00000484838.6,3,0,4,8,4,5,5,5,3,7,3,4,0,4,4
ENST00000484841.6,1,3,0,0,1,0,0,0,0,1,0,2,0,0,0
ENST00000484846.1,38,25,21,17,15,20,26,17,38,33,22,19,0,21,9
ENST00000484855.4,3,1,1,3,1,1,4,2,2,2,0,2,0,2,3
ENST00000484859.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENST00000484866.5,0,3,4,1,2,2,2,2,9,2,1,0,0,5,4
ENST00000484871.5,3,0,3,4,2,6,0,1,0,0,0,0,0,0,0
ENST00000484875.5,0,1,6,8,10,14,5,2,9,3,0,0,0,6,1
ENST00000484880.1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0
ENST00000484881.6,3,5,0,5,6,10,1,3,13,3,9,4,0,9,3
ENST00000484884.1,1,2,3,3,3,1,0,1,4,7,4,2,0,1,2
ENST00000484888.5,0,5,0,0,0,0,0,0,3,0,0,1,0,0,0
ENST00000484891.1,18,23,12,37,26,18,16,14,28,21,27,38,0,18,24
ENST00000484893.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ENST00000484897.4,436,236,198,465,373,590,281,424,642,610,470,473,106,497,451
ENST00000484908.2,20,21,7,15,20,14,17,23,27,30,21,16,6,22,15
ENST00000484913.5,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0
ENST00000484921.1,0,0,1,0,0,4,0,0,0,3,3,1,0,2,0
ENST00000484925.1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0
ENST00000484931.5,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0
ENST00000484937.5,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
ENST00000484939.1,3,1,0,0,3,9,3,4,6,6,1,2,0,4,4
ENST00000484943.2,3,1,2,0,7,3,5,0,0,6,4,2,3,2,0
ENST00000484944.5,1,1,1,3,1,12,5,0,0,1,3,2,0,3,0
ENST00000484945.6,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0
ENST00000484946.5,14,5,4,14,9,0,9,10,32,8,6,3,0,8,6
ENST00000484950.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000484952.6,5,2,0,7,3,4,3,9,17,9,18,6,0,6,6
ENST00000484955.5,0,0,0,3,0,7,4,0,0,0,1,0,0,3,0
ENST00000484957.1,1,2,3,2,0,2,5,3,5,4,5,3,0,1,0
ENST00000484958.5,1,0,0,2,0,2,1,3,2,1,2,3,0,3,1
ENST00000484960.5,2,3,0,4,2,2,4,10,6,16,2,2,0,6,3
ENST00000484964.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ENST00000484969.5,3,4,5,12,11,20,6,14,11,25,11,6,0,16,10
ENST00000484974.5,0,1,1,0,0,0,0,0,3,2,1,0,0,1,1
ENST00000484976.6,5,8,0,13,6,5,3,9,5,9,11,13,3,6,3
ENST00000484977.1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
ENST00000484980.5,8,2,4,6,8,8,4,7,13,4,7,8,0,9,3
ENST00000484981.1,20,17,10,24,11,11,10,34,59,69,59,41,7,28,23
ENST00000484988.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
ENST00000484998.5,75,43,34,30,57,31,77,26,28,77,42,24,7,39,19
ENST00000485002.6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
ENST00000485003.1,2,2,0,10,2,6,2,45,75,61,53,65,14,68,48
ENST00000485005.2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ENST00000485009.1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2
ENST00000485010.1,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1
ENST00000485011.1,1,0,3,0,5,2,1,0,2,2,0,0,0,0,4
ENST00000485019.1,1,4,1,5,3,3,2,4,7,5,9,1,0,3,1
ENST00000485021.1,1,1,0,1,2,2,0,2,1,3,0,0,0,0,3
ENST00000485024.1,2,0,1,10,5,15,7,12,20,16,17,10,1,21,23
ENST00000485025.1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0
ENST00000485029.5,0,0,0,0,0,6,0,6,5,9,9,7,2,9,4
ENST00000485030.5,2,0,0,0,1,2,1,1,2,0,0,0,0,1,0
ENST00000485031.5,0,0,2,0,2,0,0,0,1,2,2,0,0,0,1
ENST00000485033.6,2,0,0,0,0,0,0,0,4,4,2,0,0,0,0
ENST00000485034.1,3,0,0,2,0,0,1,5,5,0,0,2,0,2,0
ENST00000485036.5,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0
ENST00000485037.5,0,0,1,2,0,2,0,0,0,4,2,1,0,1,0
ENST00000485039.1,0,0,1,3,0,4,0,0,2,6,0,1,1,1,3
ENST00000485040.5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
ENST00000485042.1,1,1,1,1,5,2,2,3,3,6,2,0,1,2,2
ENST00000485046.5,2,0,0,4,0,0,0,2,5,0,4,0,0,0,0
ENST00000485050.5,4,6,4,9,3,8,2,0,5,12,7,2,1,4,3
ENST00000485057.5,0,0,0,3,2,1,0,0,1,4,0,1,1,5,1
ENST00000485064.1,425,619,456,1772,1060,2688,849,2042,2804,2805,2659,2609,513,2607,1858
ENST00000485065.1,1,1,0,0,1,0,0,0,1,4,1,0,0,1,4
ENST00000485067.1,3,2,3,0,3,1,0,0,3,4,2,0,0,7,1
ENST00000485071.2,0,3,0,2,4,3,0,2,3,2,4,0,0,4,0
ENST00000485073.5,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
ENST00000485076.1,6,5,2,2,1,7,1,1,2,7,3,1,0,1,1
ENST00000485080.6,0,1,1,4,2,8,1,2,0,0,4,4,0,0,0
ENST00000485081.5,20,19,14,43,26,39,35,21,47,73,41,28,5,27,20
ENST00000485088.5,2,0,0,2,2,7,0,2,5,0,1,1,1,1,3
ENST00000485092.5,2,6,7,7,5,5,2,5,9,5,5,2,1,1,1
ENST00000485096.5,0,3,0,0,0,0,0,2,1,0,0,0,0,11,0
ENST00000485101.5,58,23,48,55,53,54,38,41,70,57,58,55,6,32,35
ENST00000485103.5,0,0,0,4,2,1,1,0,0,0,1,3,1,2,1
ENST00000485109.1,0,1,0,1,0,1,0,3,3,5,4,3,0,4,1
ENST00000485116.5,60,41,24,63,45,42,36,64,93,106,49,66,14,42,45
ENST00000485122.6,0,0,1,4,0,0,0,2,0,1,0,0,0,2,1
ENST00000485127.5,1,0,0,3,5,2,0,0,1,0,1,2,0,2,0
ENST00000485128.5,1,0,0,1,0,2,0,0,0,3,2,0,0,0,0
ENST00000485153.1,1,0,0,2,3,4,2,5,0,9,2,1,1,0,1
ENST00000485161.5,2,0,2,0,0,4,4,4,0,3,3,2,0,5,0
ENST00000485166.5,1,2,1,0,0,1,0,0,3,0,1,0,0,0,0
ENST00000485167.1,0,0,0,0,1,0,1,1,1,2,0,0,0,3,0
ENST00000485175.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000485178.5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
ENST00000485191.5,11,8,4,14,16,11,9,10,22,26,20,12,3,11,11
ENST00000485196.5,721,1447,969,6031,2688,12199,1464,8501,9981,11032,10563,9586,2333,10944,9034
ENST00000485200.1,0,1,0,1,1,3,0,0,0,3,0,1,0,1,0
ENST00000485202.1,0,0,1,0,0,0,2,3,1,2,0,1,0,0,0
ENST00000485207.1,16,6,7,4,9,6,5,4,7,6,3,6,0,11,5
ENST00000485209.6,2,3,1,0,4,5,1,0,7,3,2,4,3,6,2
ENST00000485222.2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
ENST00000485226.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENST00000485245.2,5,5,0,0,6,6,2,1,5,2,0,0,0,3,1
ENST00000485250.5,1,0,1,0,1,4,0,0,1,0,2,2,1,2,1
ENST00000485261.1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
ENST00000485267.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000485271.6,3,0,0,1,0,1,0,0,0,1,1,0,0,2,0
ENST00000485273.1,0,0,1,0,1,1,1,0,6,1,0,1,0,1,2
ENST00000485275.2,0,1,0,0,0,0,1,2,5,4,1,4,1,2,0
ENST00000485277.1,5,1,3,3,2,1,2,4,4,10,0,4,0,4,0
ENST00000485278.5,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0
ENST00000485280.1,14,20,5,18,14,15,11,0,2,0,0,0,0,0,0
ENST00000485285.5,0,3,0,0,1,2,2,2,1,1,0,3,1,1,0
ENST00000485286.6,26,18,10,33,31,25,23,8,25,19,24,12,4,18,14
ENST00000485287.5,5,6,3,3,2,7,1,2,10,5,7,2,2,5,5
ENST00000485288.7,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0
ENST00000485292.1,2,9,4,8,13,20,12,8,24,19,19,10,0,21,13
ENST00000485300.1,0,0,1,3,2,3,0,5,11,6,7,11,3,9,6
ENST00000485303.6,6,4,1,1,3,4,3,7,2,8,2,2,0,3,3
ENST00000485304.5,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0
ENST00000485314.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENST00000485319.1,3,6,0,0,2,0,0,0,0,0,0,0,0,3,0
ENST00000485321.5,3,3,2,10,6,11,9,15,23,34,22,24,4,28,15
ENST00000485324.1,4,2,2,8,0,0,4,6,5,2,8,2,0,2,2
ENST00000485325.1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
ENST00000485330.5,0,3,4,3,2,0,0,0,3,1,0,2,0,0,0
ENST00000485332.7,9,8,4,7,21,15,8,6,12,35,11,10,2,17,9
ENST00000485333.6,13,11,12,15,18,28,9,15,22,20,23,23,5,15,16
ENST00000485336.5,0,2,0,0,0,3,0,3,0,7,0,2,0,1,3
ENST00000485344.6,6,8,1,9,6,9,7,3,9,12,8,7,3,10,5
ENST00000485356.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ENST00000485358.5,0,5,1,0,7,2,2,1,6,2,1,3,0,4,0
ENST00000485362.1,82,62,55,184,119,199,81,161,199,255,186,218,34,238,138
ENST00000485365.1,3,9,9,17,7,17,4,7,7,2,7,5,2,9,4
ENST00000485367.5,14,4,7,8,5,15,14,16,15,19,14,11,0,17,18
ENST00000485376.5,5,0,0,6,2,0,2,2,0,2,0,0,0,3,0
ENST00000485377.5,0,0,0,0,3,0,0,3,2,5,0,2,0,6,0
ENST00000485386.1,2,3,0,3,0,4,1,0,4,0,0,0,0,0,0
ENST00000485387.1,32,43,38,128,93,220,42,172,235,270,217,158,35,197,170
ENST00000485390.5,1302,1680,1369,7298,3055,11804,2039,9604,11741,12864,11863,10720,2436,12434,9249
ENST00000485392.5,0,0,1,4,0,10,0,6,3,4,1,5,0,6,1
ENST00000485396.5,3,2,1,2,3,2,2,2,3,0,0,1,0,5,1
ENST00000485400.1,2,5,2,8,10,6,7,5,3,11,12,4,0,0,2
ENST00000485405.5,3,3,0,4,6,9,6,8,15,14,17,10,2,13,14
ENST00000485406.1,0,0,0,5,1,0,0,0,0,7,0,1,0,3,0
ENST00000485408.2,0,0,0,3,0,0,0,1,2,1,2,1,0,0,0
ENST00000485410.5,10,16,12,31,33,26,30,22,35,43,32,29,3,27,23
ENST00000485418.5,1,0,0,0,2,0,0,0,2,0,0,4,1,1,0
ENST00000485419.7,12,6,5,2,6,6,4,8,9,7,6,4,0,10,10
ENST00000485420.5,23,18,20,27,23,30,16,16,30,47,30,21,5,47,28
ENST00000485424.1,0,4,1,6,2,5,0,3,5,4,3,10,0,8,8
ENST00000485432.1,1,1,1,1,1,0,1,4,5,3,2,0,0,0,1
ENST00000485435.6,3,3,0,0,1,1,0,1,1,0,0,0,0,2,2
ENST00000485438.1,18,7,4,4,8,9,5,5,14,18,10,6,2,14,4
ENST00000485439.5,252,379,258,573,383,585,384,589,874,1177,794,741,119,745,464
ENST00000485444.1,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0
ENST00000485450.5,0,1,0,8,0,3,3,1,8,5,5,2,0,5,1
ENST00000485460.5,9,6,7,26,13,11,15,9,13,21,16,8,6,9,4
ENST00000485461.1,0,0,0,0,0,1,0,0,0,1,0,6,0,2,2
ENST00000485465.1,11,18,14,9,22,13,13,10,21,11,14,19,1,21,5
ENST00000485478.1,0,0,0,0,0,2,0,0,2,0,1,0,0,2,1
ENST00000485479.6,1,0,1,3,1,2,0,0,3,2,1,2,0,1,1
ENST00000485483.1,1,2,0,3,0,0,1,0,0,0,1,1,0,0,0
ENST00000485488.1,0,2,0,0,0,1,1,2,1,6,3,5,2,9,0
ENST00000485493.1,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0
ENST00000485498.1,2,2,0,3,0,1,1,0,1,2,0,1,1,2,1
ENST00000485500.1,0,0,1,0,0,0,0,0,2,2,0,2,0,3,0
ENST00000485507.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ENST00000485511.6,1,0,2,1,10,10,4,3,7,11,4,5,0,2,2
ENST00000485512.5,2,3,5,6,7,2,2,5,9,9,3,7,0,1,4
ENST00000485515.6,7,13,6,11,17,15,15,11,12,25,21,13,3,13,7
ENST00000485520.5,0,5,0,5,7,12,2,11,24,19,13,8,3,11,5
ENST00000485523.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
ENST00000485530.5,2,9,2,0,0,0,0,0,0,4,0,0,0,2,0
ENST00000485534.5,1,2,2,2,0,2,3,2,2,4,0,0,0,0,2
ENST00000485535.5,1,4,0,0,7,2,1,3,3,1,2,0,0,0,0
ENST00000485541.1,2,2,1,2,1,3,0,0,0,0,0,0,0,1,0
ENST00000485542.5,15,9,17,17,4,10,16,14,17,16,5,12,2,6,5
ENST00000485545.5,0,1,0,2,1,0,0,1,1,1,3,2,0,1,1
ENST00000485550.5,3,4,9,12,4,6,11,4,27,7,5,4,4,3,4
ENST00000485557.5,0,1,0,2,0,0,0,1,1,1,0,0,0,0,1
ENST00000485559.1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0
ENST00000485561.5,3,0,0,4,2,3,0,0,0,0,0,0,0,0,1
ENST00000485565.6,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0
ENST00000485566.2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0
ENST00000485571.5,1,2,2,2,3,1,2,0,5,3,0,2,0,2,2
ENST00000485576.1,0,0,1,0,2,1,1,0,3,1,5,3,0,0,1
ENST00000485577.1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1
ENST00000485585.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000485586.1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENST00000485587.1,12,8,6,6,9,4,8,10,14,16,8,0,0,8,4
ENST00000485594.1,3,1,0,3,1,2,2,5,3,9,2,0,0,1,3
ENST00000485608.5,20,23,9,24,18,26,18,12,31,26,16,9,4,15,18
ENST00000485609.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ENST00000485611.5,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0
ENST00000485612.5,54,41,21,45,51,42,34,52,81,78,68,51,7,54,37
ENST00000485617.6,11,7,3,12,15,6,4,9,6,10,6,2,0,0,0
ENST00000485634.7,3,2,6,2,6,1,4,9,6,3,4,6,0,5,2
ENST00000485641.5,19,20,11,36,21,50,21,36,57,55,59,44,5,34,27
ENST00000485646.1,5,2,0,0,0,5,0,0,0,7,5,6,0,2,0
ENST00000485648.5,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0
ENST00000485650.5,0,0,2,0,3,0,0,0,0,4,3,1,0,0,0
ENST00000485653.1,5,3,0,3,2,2,1,0,0,0,1,1,0,3,1
ENST00000485654.1,4,6,3,4,4,9,7,9,18,13,7,6,0,7,9
ENST00000485658.5,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
ENST00000485662.1,4,7,2,3,3,2,0,3,6,8,5,8,2,6,4
ENST00000485666.5,6,2,2,2,5,2,3,2,6,8,2,1,0,3,1
ENST00000485668.5,0,0,0,3,5,1,2,0,1,4,0,1,0,0,0
ENST00000485673.6,30,14,13,18,24,22,13,19,37,35,30,17,5,19,18
ENST00000485674.1,28,5,5,9,9,6,7,8,11,15,5,9,1,7,6
ENST00000485675.2,3,5,4,17,6,18,11,21,24,25,15,23,0,10,9
ENST00000485678.6,23,16,22,21,19,18,24,25,28,20,20,19,0,20,14
ENST00000485687.5,0,0,2,2,3,0,0,1,0,0,0,0,0,0,0
ENST00000485694.1,3,4,0,6,5,6,0,0,6,4,5,2,0,0,0
ENST00000485695.1,5,2,0,3,2,8,2,3,2,4,3,2,0,6,1
ENST00000485696.1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ENST00000485703.1,1,6,0,7,4,1,7,1,4,2,3,17,1,2,4
ENST00000485706.5,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0
ENST00000485708.7,8,11,6,17,21,24,7,13,14,23,31,28,5,23,15
ENST00000485709.1,0,5,1,15,8,11,5,5,6,9,14,13,0,17,7
ENST00000485712.5,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1
ENST00000485713.5,8,5,11,18,8,9,3,18,21,5,9,13,0,10,6
ENST00000485717.1,2,1,3,3,4,4,0,20,42,31,29,27,4,25,18
ENST00000485727.5,2,2,0,4,2,3,2,0,3,0,2,0,0,0,2
ENST00000485729.2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENST00000485736.5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ENST00000485738.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
ENST00000485741.6,0,1,0,0,0,0,0,2,3,0,2,0,0,1,0
ENST00000485748.5,3,4,3,3,6,4,3,3,5,6,0,5,0,0,0
ENST00000485749.1,1,0,0,0,2,4,1,2,0,0,0,1,0,0,1
ENST00000485752.1,2,8,7,28,9,20,4,3,3,10,6,11,2,14,10
ENST00000485756.1,357,196,151,314,258,193,212,221,395,411,265,202,50,247,226
ENST00000485758.1,10,4,0,2,6,3,1,5,3,2,6,0,0,0,1
ENST00000485763.1,41,27,26,54,37,29,35,23,42,28,20,24,2,17,10
ENST00000485773.5,6,6,2,5,8,3,4,0,4,9,11,2,0,2,2
ENST00000485775.5,7,3,3,5,9,4,6,5,12,9,4,6,0,0,2
ENST00000485781.5,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0
ENST00000485782.5,4,4,1,8,2,1,3,2,5,7,3,6,1,0,1
ENST00000485784.2,14,9,5,16,1,9,5,10,13,11,6,0,0,3,9
ENST00000485793.5,0,2,1,0,0,2,0,0,2,0,5,1,0,0,1
ENST00000485797.2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
ENST00000485803.5,11,7,3,16,14,30,9,7,36,31,17,12,4,21,13
ENST00000485804.5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENST00000485807.1,4,0,4,0,4,2,0,2,4,4,10,6,0,2,3
ENST00000485820.1,11,1,2,8,11,4,5,8,5,8,3,3,3,5,1
ENST00000485822.1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENST00000485825.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
ENST00000485827.1,98,119,120,341,176,436,153,398,507,641,556,517,85,536,451
ENST00000485838.5,0,0,1,0,0,0,0,11,16,16,16,13,1,15,11
ENST00000485841.5,4,4,0,1,2,3,2,0,5,2,1,0,0,1,0
ENST00000485846.5,3,0,2,5,4,3,5,4,6,10,6,7,1,6,3
ENST00000485852.7,4,4,1,6,4,6,0,0,5,8,4,2,0,0,0
ENST00000485862.5,17,7,4,7,8,7,5,4,6,8,0,7,0,2,8
ENST00000485866.5,0,0,0,0,0,4,2,4,0,4,0,4,0,0,0
ENST00000485871.1,3,2,2,2,0,0,1,0,0,2,0,0,0,0,0
ENST00000485872.5,4,3,2,3,2,3,0,2,8,4,0,4,1,2,1
ENST00000485876.6,607,772,533,1921,1226,2065,925,1938,2904,3120,2838,2991,479,2697,1970
ENST00000485886.1,1,0,2,3,0,0,1,1,4,3,2,0,0,2,0
ENST00000485889.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENST00000485890.1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
ENST00000485896.5,6,4,2,9,2,11,9,5,11,15,3,10,1,6,4
ENST00000485903.6,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
ENST00000485907.5,0,4,0,5,0,3,0,0,3,3,1,2,0,0,2
ENST00000485910.5,15,15,8,28,12,17,9,3,0,3,3,2,0,2,1
ENST00000485912.1,2,2,0,4,0,0,2,0,0,1,2,0,0,0,3
ENST00000485921.5,5,5,6,10,8,3,2,4,6,10,7,6,4,0,6
ENST00000485923.1,10,20,3,29,26,31,15,2,5,0,3,0,0,0,2
ENST00000485928.5,13,2,7,25,11,9,15,14,20,24,10,7,3,13,12
ENST00000485936.5,14,6,4,3,5,4,5,0,0,12,14,3,0,8,0
ENST00000485937.1,0,3,0,0,1,0,0,0,1,2,0,0,0,1,0
ENST00000485938.4,0,1,0,2,1,2,0,0,3,3,1,0,0,5,4
ENST00000485942.2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0
ENST00000485945.1,0,0,0,1,0,0,1,0,1,2,1,1,0,2,0
ENST00000485947.1,10,16,7,6,2,5,9,33,22,14,24,9,1,11,11
ENST00000485957.1,4,2,2,4,3,13,5,10,9,13,9,8,2,13,3
ENST00000485960.7,11,4,4,11,4,6,3,4,6,14,10,6,0,18,6
ENST00000485962.5,5,5,1,3,3,10,4,4,5,3,3,2,0,9,6
ENST00000485968.5,0,0,0,0,1,1,0,0,3,4,3,0,0,1,3
ENST00000485972.6,3,3,5,1,3,2,0,9,6,14,0,12,2,9,1
ENST00000485973.1,0,2,3,4,3,2,3,3,1,2,8,2,0,4,4
ENST00000485978.1,5,2,7,16,17,7,5,12,26,17,9,7,0,9,10
ENST00000485981.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENST00000486000.2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
ENST00000486002.1,12,12,3,8,8,13,6,6,14,12,19,20,2,6,9
ENST00000486007.1,1,0,0,1,0,1,0,2,2,1,5,1,2,2,6
ENST00000486012.5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
ENST00000486013.5,0,1,0,0,0,4,0,0,4,2,0,0,0,0,2
ENST00000486023.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
ENST00000486032.1,18,2,2,19,17,15,8,8,9,11,15,11,3,7,7
ENST00000486037.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ENST00000486040.1,5,0,2,6,8,6,4,5,3,8,6,4,0,6,0
ENST00000486046.5,3,1,2,4,1,0,1,0,1,1,1,0,0,9,1
ENST00000486051.5,14,28,11,43,42,46,30,98,134,126,91,99,16,103,60
ENST00000486054.1,0,2,0,0,1,0,0,0,1,3,1,0,0,0,1
ENST00000486056.1,13,22,9,17,22,20,8,19,34,33,21,15,0,10,13
ENST00000486058.5,11,19,9,17,22,13,6,17,20,26,22,8,0,6,14
ENST00000486061.1,1,0,0,4,0,1,0,1,0,0,2,0,1,0,0
ENST00000486064.5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
ENST00000486082.5,8,7,4,15,2,3,0,0,0,0,0,0,0,0,1
ENST00000486083.6,1,5,0,3,2,2,3,8,12,19,0,4,0,3,1
ENST00000486084.1,0,0,5,2,0,0,1,1,1,5,1,1,0,0,0
ENST00000486085.5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
ENST00000486086.1,3,1,0,0,0,5,1,0,3,4,2,0,0,2,0
ENST00000486089.1,23,10,14,24,24,8,18,18,38,26,15,13,3,20,12
ENST00000486090.1,2,0,0,0,0,2,0,3,5,3,0,5,0,3,4
ENST00000486091.1,0,3,4,5,2,5,3,0,9,7,0,7,1,2,8
ENST00000486094.5,0,0,1,1,0,0,0,2,0,5,0,0,0,0,1
ENST00000486101.1,18,8,4,8,11,2,7,3,7,19,8,13,2,10,6
ENST00000486102.5,2,0,0,0,2,4,2,7,7,5,5,4,0,7,3
ENST00000486105.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENST00000486106.5,2,0,1,1,0,0,0,2,0,0,1,1,0,0,2
ENST00000486107.5,1,2,0,6,8,2,6,3,2,5,4,0,0,4,7
ENST00000486110.2,0,0,3,6,0,2,0,13,21,15,18,18,3,23,17
ENST00000486111.5,3,0,0,5,3,5,0,2,2,0,5,4,0,2,0
ENST00000486115.1,1,4,1,0,0,5,0,4,9,4,4,2,1,1,1
ENST00000486127.5,2,3,2,2,0,0,1,3,3,4,4,2,1,0,1
ENST00000486131.1,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0
ENST00000486132.5,6,3,3,13,11,5,5,4,17,17,13,16,1,6,7
ENST00000486138.2,30,35,34,90,57,152,50,85,145,173,125,138,25,138,90
ENST00000486144.1,1533,2109,1668,6757,3702,9903,2786,8587,12011,12455,11555,11103,1892,10753,7744
ENST00000486150.6,6,6,2,9,5,3,1,3,10,4,6,7,3,10,1
ENST00000486165.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
ENST00000486169.5,0,0,0,0,1,1,0,1,0,3,3,1,0,2,1
ENST00000486177.5,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0
ENST00000486182.1,0,0,0,2,0,1,0,0,4,1,3,2,0,1,2
ENST00000486186.5,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0
ENST00000486187.5,3,0,0,1,0,0,0,0,0,2,0,1,0,0,0
ENST00000486191.5,3,0,0,5,2,0,1,0,2,2,3,3,0,3,0
ENST00000486197.6,0,1,0,2,0,0,0,1,1,2,1,0,0,2,0
ENST00000486199.5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
ENST00000486203.5,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0
ENST00000486204.5,62,38,19,43,57,39,44,49,91,83,69,56,8,49,36
ENST00000486209.5,0,2,0,0,1,3,1,2,0,4,5,2,0,0,0
ENST00000486211.1,0,0,0,0,0,1,0,0,6,0,0,0,0,3,0
ENST00000486215.1,2,2,0,2,8,1,0,5,5,2,7,3,3,6,7
ENST00000486218.1,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0
ENST00000486220.5,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2
ENST00000486221.5,1,2,1,5,0,8,0,15,11,6,13,8,2,8,6
ENST00000486222.1,6,0,3,0,0,0,0,0,3,4,2,0,0,1,5
ENST00000486226.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
ENST00000486241.1,15,10,7,42,24,12,10,26,31,35,36,27,8,20,18
ENST00000486244.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
ENST00000486249.5,0,0,0,0,4,5,0,3,6,10,5,7,2,5,2
ENST00000486253.1,1,0,3,0,0,1,0,0,1,0,1,2,0,3,2
ENST00000486256.5,8,1,0,3,0,0,0,1,1,1,3,1,0,2,2
