gene_id	gene_name	feature_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.28709	MSTRG.28709	ENST00000369835.3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.9959		ENST00000711639.1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
MSTRG.18568		ENST00000397386.7	4	0	4	7	2	0	2	7	15	4	5	6	2	3	2
MSTRG.9941	MSTRG.9941	MSTRG.9941.10	2	3	1	0	3	3	2	0	1	1	0	0	0	0	2
MSTRG.5634		ENST00000445008.6	0	6	3	2	4	6	2	4	0	1	2	1	0	1	0
MSTRG.15581		ENST00000684671.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.9938		ENST00000480424.6	0	4	0	1	1	0	2	0	2	2	0	3	3	0	0
ENSG00000144048.11	DUSP11	ENST00000696052.1	0	0	1	1	0	2	2	2	0	3	0	2	0	2	0
MSTRG.18418	MSTRG.18418	ENST00000647439.1	0	1	2	1	4	6	2	5	10	10	4	5	1	7	5
MSTRG.18421	MSTRG.18421	ENST00000453643.5	3	2	0	0	0	2	2	0	0	5	0	0	0	2	2
MSTRG.18421	MSTRG.18421	ENST00000445706.5	3	2	0	0	1	2	2	0	1	5	1	0	0	0	2
MSTRG.28723	MSTRG.28723	MSTRG.28723.16	2	2	3	5	2	1	2	5	4	1	8	2	1	3	4
MSTRG.15578	MSTRG.15578	ENST00000480489.5	5	0	0	1	1	5	2	0	0	10	1	0	0	0	0
MSTRG.5615		ENST00000526843.2	1	4	1	3	0	2	2	6	12	20	1	3	0	2	0
MSTRG.5616	MSTRG.5616	MSTRG.5616.1	0	0	0	13	2	7	2	1	2	1	0	3	1	0	4
MSTRG.9938		ENST00000635909.1	0	5	0	3	0	0	2	0	4	2	0	2	2	0	0
MSTRG.15578	MSTRG.15578	ENST00000461290.5	6	0	1	1	1	4	2	1	1	11	0	0	0	0	0
MSTRG.9938		ENST00000476438.1	0	5	0	1	0	0	2	0	3	0	1	0	0	0	0
MSTRG.9941	MSTRG.9941	MSTRG.9941.8	0	3	0	3	2	2	2	7	4	9	6	6	0	2	4
MSTRG.9938		ENST00000638152.1	0	3	1	2	1	1	2	1	3	2	0	2	2	0	0
MSTRG.28723	MSTRG.28723	ENST00000696421.1	0	3	0	0	1	3	2	3	11	10	4	3	0	5	2
MSTRG.4192		ENST00000449352.7	5	4	0	0	3	3	2	2	4	5	0	0	0	4	0
MSTRG.4192		ENST00000265978.8	5	4	0	0	3	3	2	2	4	5	0	0	0	4	0
MSTRG.4192		ENST00000529360.1	5	4	1	1	3	3	2	1	4	5	1	1	0	4	1
MSTRG.18437	MSTRG.18437	ENST00000406477.7	1	1	1	1	3	1	2	1	1	2	4	1	0	1	0
MSTRG.18437	MSTRG.18437	MSTRG.18437.1	7	2	1	5	5	1	2	3	6	8	6	4	1	6	6
MSTRG.28721	MSTRG.28721	ENST00000612856.4	2	2	3	4	4	3	2	6	10	5	3	6	0	2	4
MSTRG.5630		ENST00000446488.7	1	4	0	5	7	3	2	1	0	3	1	0	0	1	1
MSTRG.28721	MSTRG.28721	ENST00000621967.4	5	2	4	4	4	3	2	7	8	6	3	11	0	4	7
MSTRG.9933		ENST00000219611.7	3	3	7	2	3	8	2	5	8	13	6	9	2	6	3
ENSG00000234651.10	BAG6	ENST00000454478.6	4	2	1	2	1	4	2	0	3	3	4	1	0	3	0
ENSG00000144048.11	DUSP11	ENST00000696055.1	0	0	1	2	1	1	2	1	0	1	3	1	0	0	0
MSTRG.18418	MSTRG.18418	ENST00000466276.2	0	1	0	0	0	0	2	2	1	2	1	0	0	2	0
MSTRG.4246	MSTRG.4246	MSTRG.4246.4	1	1	0	3	4	1	2	0	3	2	0	2	0	1	1
MSTRG.28727	MSTRG.28727	ENST00000413259.7	11	5	5	14	8	6	2	5	15	4	12	8	0	12	5
MSTRG.28727	MSTRG.28727	ENST00000491955.5	9	3	5	13	4	2	2	0	13	0	7	0	0	8	0
MSTRG.18417		ENST00000365188.1	6	3	1	1	0	1	2	2	7	9	6	1	0	1	0
MSTRG.28727	MSTRG.28727	ENST00000369534.8	12	4	5	14	8	7	2	4	15	1	12	9	1	13	5
MSTRG.4245	MSTRG.4245	ENST00000530762.1	2	0	1	2	0	0	2	1	1	2	1	2	0	4	2
MSTRG.15581		ENST00000682848.1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1
MSTRG.18418	MSTRG.18418	MSTRG.18418.1	3	8	4	4	2	3	2	0	2	12	6	3	0	5	2
MSTRG.15581		ENST00000394073.6	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1
MSTRG.28726		ENST00000696582.1	6	1	2	5	1	4	2	3	5	7	2	2	2	2	3
MSTRG.15581		ENST00000683518.1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
MSTRG.28726		ENST00000426673.6	6	1	0	8	4	8	2	6	3	7	3	0	0	4	3
MSTRG.4243	MSTRG.4243	ENST00000640959.1	2	0	0	4	3	3	2	0	2	4	1	0	0	2	1
MSTRG.28726		ENST00000413910.6	7	1	4	8	3	8	2	4	4	7	1	5	0	5	1
MSTRG.15581		ENST00000683718.1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1
ENSG00000225748.9	PRRC2A	ENST00000432252.1	3	0	0	3	1	0	2	0	0	2	2	1	0	0	1
MSTRG.18418	MSTRG.18418	ENST00000685184.1	8	5	5	13	5	5	2	3	6	13	8	5	1	9	3
ENSG00000234651.10	BAG6	ENST00000413922.6	1	4	5	1	1	3	2	4	5	3	5	1	0	2	0
MSTRG.9012		ENST00000563530.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.9012		ENST00000568062.5	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
MSTRG.18418	MSTRG.18418	ENST00000692344.1	0	0	0	1	0	0	2	0	1	4	1	0	0	3	0
MSTRG.18437	MSTRG.18437	ENST00000477438.1	1	0	1	1	1	1	2	1	1	2	0	1	0	0	0
MSTRG.5630		ENST00000526940.1	0	0	0	2	0	1	2	0	0	2	0	0	0	1	0
MSTRG.18444	MSTRG.18444	ENST00000426282.6	0	0	0	8	1	6	2	6	4	5	10	8	2	5	3
MSTRG.18473		ENST00000470831.1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1
ENSG00000284018.2	SSU72L5	ENST00000639584.2	0	0	1	3	2	0	2	0	0	0	0	0	0	0	0
MSTRG.18477		ENST00000337137.9	4	0	0	3	6	2	2	5	13	9	12	0	0	3	2
MSTRG.18477		ENST00000407381.7	2	0	0	2	3	2	2	4	12	7	13	0	0	3	3
MSTRG.18477		ENST00000355704.7	2	0	1	3	4	2	2	6	11	8	12	1	0	2	3
MSTRG.18477		ENST00000394449.6	0	0	0	3	5	2	2	5	11	11	6	0	0	3	3
MSTRG.18477		ENST00000441162.5	3	0	0	2	5	2	2	4	12	11	12	0	0	3	2
MSTRG.18487	MSTRG.18487	MSTRG.18487.13	9	1	4	7	7	5	2	0	1	17	1	0	1	6	3
MSTRG.5631	MSTRG.5631	ENST00000534001.1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
MSTRG.18495		ENST00000438393.5	0	2	1	6	7	1	2	6	0	1	2	0	1	2	1
MSTRG.18495		ENST00000216267.12	0	2	0	6	7	0	2	6	0	0	3	0	0	2	0
MSTRG.18495		ENST00000404034.5	0	2	0	6	7	0	2	6	0	0	3	0	0	2	0
MSTRG.18495		ENST00000404760.6	0	2	0	6	7	0	2	6	0	0	3	0	0	2	0
MSTRG.18495		ENST00000457780.3	0	2	0	6	7	0	2	6	0	0	3	0	0	2	0
ENSG00000100426.7	ZBED4	ENST00000216268.6	3	1	1	4	7	3	2	3	3	1	2	0	0	2	4
MSTRG.5631	MSTRG.5631	ENST00000529701.1	0	1	0	0	0	1	2	0	1	2	0	0	0	0	1
MSTRG.5631	MSTRG.5631	MSTRG.5631.6	0	1	0	1	0	3	2	1	0	1	2	3	0	0	0
MSTRG.5631	MSTRG.5631	ENST00000345598.9	10	7	2	9	7	11	2	5	9	14	11	6	0	4	5
MSTRG.18500	MSTRG.18500	MSTRG.18500.4	14	0	3	7	5	5	2	6	7	6	6	3	0	4	4
MSTRG.5631	MSTRG.5631	ENST00000533860.5	11	8	5	8	7	7	2	5	7	10	14	6	0	8	2
MSTRG.5631	MSTRG.5631	ENST00000530493.1	6	8	6	9	5	8	2	5	5	11	10	7	0	6	3
MSTRG.5634		ENST00000357899.9	0	6	3	4	4	6	2	4	1	0	2	0	0	1	0
ENSG00000284306.2	SSU72L2	ENST00000640805.2	0	0	1	3	2	0	2	0	0	0	0	0	0	0	0
MSTRG.5631	MSTRG.5631	ENST00000533616.5	10	7	7	8	7	6	2	7	12	14	15	3	1	3	6
MSTRG.28721	MSTRG.28721	ENST00000419205.5	4	2	4	5	5	3	2	8	15	6	3	12	0	4	7
MSTRG.18473		ENST00000493556.2	0	3	2	10	2	4	2	0	2	1	0	2	0	1	0
MSTRG.28721	MSTRG.28721	ENST00000322269.10	5	2	4	5	5	4	2	8	14	7	3	11	0	2	7
MSTRG.28721	MSTRG.28721	ENST00000359889.9	5	2	4	4	5	3	2	8	15	7	3	11	1	4	7
MSTRG.18446	MSTRG.18446	ENST00000417702.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.18446	MSTRG.18446	ENST00000497960.5	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.18446	MSTRG.18446	ENST00000430547.5	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.28722	MSTRG.28722	MSTRG.28722.4	9	4	3	0	4	9	2	4	10	10	3	2	0	3	0
MSTRG.28722	MSTRG.28722	MSTRG.28722.3	6	0	3	0	0	2	2	0	2	7	0	0	0	2	0
MSTRG.9940	MSTRG.9940	MSTRG.9940.4	7	5	8	5	13	5	2	5	4	2	5	3	1	3	7
MSTRG.18455		ENST00000340923.9	0	0	0	2	0	3	2	0	1	0	0	1	0	0	0
ENSG00000284438.2	SSU72L1	ENST00000524542.3	0	0	1	3	2	0	2	0	0	0	0	0	0	1	0
MSTRG.4187		ENST00000640302.2	1	0	1	3	2	0	2	0	0	0	0	0	0	0	0
ENSG00000283873.2	SSU72L4	ENST00000638166.2	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0
ENSG00000236175.3	SSU72P6	ENST00000532644.1	0	0	1	3	2	0	2	0	0	0	0	0	0	0	0
MSTRG.18461		ENST00000686105.2	0	0	0	0	0	0	2	0	0	1	4	1	0	0	0
MSTRG.28717	MSTRG.28717	MSTRG.28717.5	14	5	5	5	4	5	2	6	7	10	2	3	2	0	6
MSTRG.18468	MSTRG.18468	ENST00000404583.5	3	0	2	1	0	6	2	3	1	0	2	0	2	6	5
MSTRG.18468	MSTRG.18468	ENST00000314567.8	3	0	2	2	2	9	2	3	0	2	3	2	2	7	5
MSTRG.18468	MSTRG.18468	ENST00000381037.4	3	0	2	2	2	9	2	3	2	2	3	2	2	7	5
MSTRG.18473		ENST00000476901.1	2	2	1	2	4	4	2	1	5	6	0	0	0	3	3
MSTRG.18473		ENST00000381021.7	1	2	3	15	2	5	2	1	0	5	0	3	1	3	3
MSTRG.18473		ENST00000456595.5	1	4	0	11	2	3	2	3	3	3	0	5	1	3	2
ENSG00000231377.6	DHX16	ENST00000453879.2	2	0	3	1	1	2	2	2	3	4	3	0	0	1	0
MSTRG.4389	MSTRG.4389	ENST00000530237.1	0	4	0	3	4	2	2	2	3	0	0	0	0	0	0
MSTRG.4389	MSTRG.4389	ENST00000532452.5	3	5	0	3	2	3	2	0	2	1	0	0	0	0	0
ENSG00000232960.12	CSNK2B	ENST00000468132.1	2	1	1	8	2	17	2	50	53	56	53	77	18	60	46
ENSG00000228177.2	C6orf47	ENST00000442972.1	1	1	0	4	6	1	2	1	3	2	2	2	0	1	2
ENSG00000291507.1	GAA	ENST00000707782.1	0	0	0	1	0	2	2	4	1	0	0	0	0	0	0
MSTRG.15838	MSTRG.15838	ENST00000673959.1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0
MSTRG.4540		ENST00000526774.5	0	0	0	5	0	0	2	3	3	0	2	0	0	1	0
MSTRG.15838	MSTRG.15838	ENST00000673964.1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
ENSG00000291512.1	ENSG00000291512	ENST00000707805.1	0	3	0	0	0	2	2	0	0	0	0	0	0	0	0
MSTRG.18110		ENST00000417381.6	3	1	1	8	0	4	2	1	1	12	4	4	2	13	0
ENSG00000288401.1	CTTN	ENST00000672734.1	0	1	2	15	12	28	2	29	29	29	36	31	3	30	28
MSTRG.15838	MSTRG.15838	ENST00000443467.6	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
MSTRG.4537		ENST00000420461.6	4	3	0	4	0	3	2	0	1	1	2	0	0	0	0
ENSG00000285182.2	FNBP4	ENST00000645979.1	0	0	0	0	0	0	2	0	0	4	0	0	1	0	0
ENSG00000153214.11	TMEM87B	ENST00000452614.6	0	0	0	8	1	3	2	2	2	2	0	0	0	0	0
MSTRG.15838	MSTRG.15838	ENST00000659079.1	0	0	0	0	0	1	2	1	1	2	0	2	0	2	1
ENSG00000285182.2	FNBP4	ENST00000646180.2	1	4	0	3	0	3	2	1	7	5	2	1	0	1	3
MSTRG.15838	MSTRG.15838	ENST00000439362.6	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0
ENSG00000232960.12	CSNK2B	ENST00000454511.5	0	1	0	2	2	0	2	9	18	15	6	9	2	10	8
ENSG00000233076.6	DDAH2	ENST00000413287.5	4	2	1	3	1	8	2	1	2	3	1	4	0	2	2
MSTRG.15838	MSTRG.15838	ENST00000659458.1	0	0	2	0	0	0	2	3	5	1	0	0	0	0	0
MSTRG.15838	MSTRG.15838	ENST00000658936.1	1	0	3	0	1	0	2	4	4	1	1	3	0	2	0
MSTRG.18122	MSTRG.18122	MSTRG.18122.10	2	1	0	2	4	1	2	7	7	8	6	5	0	3	2
MSTRG.18122	MSTRG.18122	MSTRG.18122.17	3	0	2	8	3	4	2	3	4	4	1	4	0	0	1
MSTRG.9768		ENST00000357484.10	4	3	0	1	3	3	2	2	5	3	3	5	0	5	3
MSTRG.18103	MSTRG.18103	MSTRG.18103.21	1	1	0	0	1	1	2	1	3	4	3	2	0	6	3
MSTRG.15838	MSTRG.15838	ENST00000622940.1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
MSTRG.5466		ENST00000534709.1	0	1	1	2	0	0	2	2	2	0	0	2	0	0	1
MSTRG.5466		ENST00000531287.5	0	0	0	4	2	1	2	3	3	1	0	3	0	0	0
ENSG00000228760.10	BAG6	ENST00000456804.5	3	1	3	6	5	9	2	7	15	4	5	8	1	5	5
MSTRG.18084		ENST00000651629.1	0	0	0	7	2	3	2	1	3	6	2	2	1	0	3
MSTRG.15832		ENST00000449344.2	5	3	2	3	5	3	2	5	3	1	0	5	1	4	1
MSTRG.15832		ENST00000439966.5	5	3	2	3	5	3	2	5	3	0	2	5	0	4	0
MSTRG.15832		ENST00000409780.5	5	3	2	3	5	3	2	5	3	0	2	5	0	4	0
MSTRG.15832		ENST00000295408.9	5	4	2	3	10	3	2	5	3	0	2	5	0	4	0
MSTRG.18088	MSTRG.18088	ENST00000509460.4	1	0	0	1	2	0	2	1	2	5	4	3	0	3	0
MSTRG.18088	MSTRG.18088	ENST00000702203.1	5	1	3	17	7	16	2	21	31	35	19	15	3	13	13
MSTRG.15838	MSTRG.15838	ENST00000462785.1	4	3	0	2	2	2	2	0	3	7	0	6	2	2	2
MSTRG.15838	MSTRG.15838	ENST00000341068.8	6	3	1	3	2	3	2	2	11	7	0	6	2	3	4
MSTRG.18087	MSTRG.18087	MSTRG.18087.1	0	6	2	3	3	0	2	0	0	5	3	0	0	0	2
ENSG00000282825.2	CTIF	ENST00000634350.1	4	2	0	2	8	0	2	4	0	2	0	1	0	2	0
MSTRG.18091		ENST00000699232.1	1	0	0	0	0	0	2	0	1	1	1	0	0	0	0
ENSG00000293365.1	ENSG00000293365	ENST00000673582.1	1	1	1	2	0	3	2	4	0	2	4	0	0	3	3
MSTRG.18091		ENST00000699239.1	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0
MSTRG.18091		ENST00000699242.1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0
MSTRG.18091		ENST00000429411.5	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0
ENSG00000288408.1	UBL7	ENST00000673153.1	6	2	2	11	7	13	2	13	20	9	12	20	2	14	9
MSTRG.4548	MSTRG.4548	ENST00000532864.6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.15838	MSTRG.15838	ENST00000673894.1	5	3	1	3	2	5	2	6	17	9	13	8	3	8	5
MSTRG.5465	MSTRG.5465	ENST00000524507.6	0	5	2	7	6	5	2	8	13	14	7	6	0	6	7
MSTRG.9768		ENST00000460685.1	3	1	1	0	0	3	2	1	2	0	1	0	0	1	1
ENSG00000288299.1	LDHA	ENST00000673540.1	1	1	0	5	7	2	2	2	1	4	1	2	1	3	0
MSTRG.9775		ENST00000268154.9	6	4	1	3	6	5	2	5	5	1	4	5	0	4	3
ENSG00000283684.1	ENSG00000283684	ENST00000454928.5	0	2	0	0	1	0	2	0	0	1	0	1	0	0	0
MSTRG.18145	MSTRG.18145	ENST00000397873.6	0	0	0	5	2	7	2	3	4	3	8	5	0	2	6
MSTRG.18145	MSTRG.18145	ENST00000428374.5	0	0	0	2	0	0	2	0	0	0	3	0	1	0	0
MSTRG.18145	MSTRG.18145	ENST00000418021.1	0	0	0	5	0	0	2	0	0	0	4	0	0	0	0
MSTRG.18145	MSTRG.18145	MSTRG.18145.21	2	9	6	6	7	0	2	3	9	2	0	1	0	2	2
ENSG00000290731.1	ENSG00000290731	ENST00000639717.1	2	2	0	1	2	0	2	0	2	2	3	0	0	2	0
ENSG00000284337.1	ENSG00000284337	ENST00000640669.1	2	3	0	0	2	2	2	1	3	1	5	0	0	4	0
ENSG00000288145.1	EIF5A	ENST00000672043.1	1	2	2	4	0	5	2	3	8	10	7	7	0	3	3
MSTRG.9782	MSTRG.9782	MSTRG.9782.17	1	1	0	4	1	0	2	0	4	0	2	0	0	2	0
ENSG00000206235.8	TAP2	ENST00000383118.8	0	2	0	3	0	1	2	2	3	2	2	2	0	3	2
MSTRG.18148	MSTRG.18148	MSTRG.18148.3	8	16	5	15	18	33	2	26	53	53	32	20	0	11	28
ENSG00000288485.1	ELP5	ENST00000673019.1	5	3	2	12	6	12	2	9	21	12	4	10	2	15	12
MSTRG.9031	MSTRG.9031	ENST00000679094.1	0	2	0	4	2	0	2	0	0	6	0	4	0	0	0
MSTRG.4522	MSTRG.4522	MSTRG.4522.3	4	0	0	0	1	3	2	5	13	8	6	7	2	2	6
MSTRG.4522	MSTRG.4522	ENST00000532914.1	4	0	0	0	0	3	2	5	13	8	6	7	2	2	6
MSTRG.4522	MSTRG.4522	ENST00000317811.6	6	0	0	0	0	5	2	5	13	9	7	8	2	2	7
ENSG00000288485.1	ELP5	ENST00000672410.1	0	0	0	0	1	0	2	0	3	1	0	1	0	1	1
MSTRG.5486		ENST00000389506.10	7	3	3	2	1	2	2	0	2	2	1	0	0	1	0
MSTRG.5486		ENST00000531904.7	6	4	2	0	2	2	2	0	2	7	1	0	0	2	0
ENSG00000236443.6	PSMB8	ENST00000427919.6	2	4	1	0	0	0	2	5	5	5	3	2	0	2	3
ENSG00000288485.1	ELP5	ENST00000671829.1	0	1	4	4	2	14	2	9	11	10	7	12	2	14	10
ENSG00000288485.1	ELP5	ENST00000673612.1	0	0	1	2	1	4	2	1	0	1	2	2	0	4	2
ENSG00000290731.1	ENSG00000290731	ENST00000417926.5	2	2	0	4	2	2	2	0	3	2	4	0	0	4	0
ENSG00000290731.1	ENSG00000290731	ENST00000433786.1	2	0	0	0	1	1	2	1	2	1	4	0	0	2	1
MSTRG.9775		ENST00000560908.1	6	4	1	3	4	4	2	4	4	0	4	5	0	3	3
MSTRG.5483	MSTRG.5483	ENST00000529376.5	0	0	0	1	0	0	2	0	3	2	2	6	2	0	1
MSTRG.9057		ENST00000565500.5	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0
MSTRG.18125	MSTRG.18125	MSTRG.18125.3	1	0	0	0	0	2	2	2	7	8	8	6	2	2	2
ENSG00000288299.1	LDHA	ENST00000672157.1	3	2	2	1	1	4	2	2	0	3	1	2	0	0	2
MSTRG.9057		ENST00000565380.5	0	2	0	0	2	0	2	0	1	1	3	0	0	0	0
MSTRG.9055	MSTRG.9055	MSTRG.9055.2	1	4	0	0	2	3	2	0	2	4	0	1	0	0	2
MSTRG.18125	MSTRG.18125	ENST00000585003.1	0	0	1	2	0	2	2	1	3	2	4	5	1	7	1
MSTRG.18133	MSTRG.18133	ENST00000333395.11	1	2	2	3	1	3	2	2	7	10	4	2	0	2	0
MSTRG.18133	MSTRG.18133	ENST00000483415.5	0	1	0	1	1	2	2	0	6	12	1	0	0	4	0
ENSG00000293177.1	ENSG00000293177	ENST00000606848.1	0	2	0	0	1	0	2	0	0	1	0	1	0	0	0
MSTRG.4532	MSTRG.4532	ENST00000526995.6	4	0	2	1	2	3	2	3	5	6	3	0	0	2	3
MSTRG.9046		ENST00000491746.5	0	3	0	5	0	0	2	0	2	0	2	3	0	1	1
MSTRG.4531	MSTRG.4531	MSTRG.4531.20	1	10	0	3	4	5	2	7	16	14	7	9	0	2	3
MSTRG.4531	MSTRG.4531	MSTRG.4531.19	1	1	0	2	4	0	2	0	6	2	1	0	0	0	0
ENSG00000281540.3	RCC2	ENST00000628984.1	2	1	0	0	0	0	2	0	1	2	1	0	1	5	0
MSTRG.15829		ENST00000568756.6	0	0	0	4	0	3	2	2	2	2	3	0	0	4	0
MSTRG.4531	MSTRG.4531	MSTRG.4531.14	1	2	2	8	9	8	2	15	8	9	10	14	1	11	3
MSTRG.5477	MSTRG.5477	MSTRG.5477.7	0	0	1	9	0	8	2	16	7	4	7	13	1	2	10
MSTRG.5477	MSTRG.5477	ENST00000534383.5	0	0	0	4	2	6	2	14	7	4	5	12	0	3	9
MSTRG.4531	MSTRG.4531	MSTRG.4531.10	0	2	3	8	12	9	2	15	7	9	10	14	1	10	4
ENSG00000288169.1	ACAP1	ENST00000672641.1	0	0	0	2	0	4	2	0	4	0	3	1	0	0	5
MSTRG.5482	MSTRG.5482	ENST00000278949.9	0	0	0	0	0	0	2	0	3	1	3	1	0	0	1
MSTRG.4548	MSTRG.4548	MSTRG.4548.13	0	0	1	3	0	0	2	1	3	3	2	0	0	1	1
ENSG00000228760.10	BAG6	ENST00000492215.1	0	2	3	1	0	0	2	1	5	3	1	0	0	0	0
MSTRG.5535		ENST00000264025.8	3	1	0	1	1	1	2	2	1	2	6	0	0	5	1
MSTRG.9737	MSTRG.9737	ENST00000558531.1	1	5	7	6	10	25	2	15	17	18	12	18	3	13	13
MSTRG.18001		ENST00000700578.1	6	3	3	8	5	3	2	0	5	1	3	0	0	7	5
MSTRG.18001		ENST00000642151.1	4	5	3	5	3	4	2	0	11	4	3	0	0	4	3
MSTRG.18001		ENST00000495142.6	5	4	2	6	4	5	2	0	11	4	1	0	0	3	3
MSTRG.18001		ENST00000643710.1	6	7	3	7	5	5	2	0	7	3	4	0	0	5	5
ENSG00000225859.10	DDX39B	ENST00000473685.5	2	0	2	4	1	2	2	2	2	2	1	3	0	2	1
MSTRG.4571		ENST00000533673.1	5	0	1	2	5	0	2	2	0	5	4	5	0	8	3
MSTRG.15904		ENST00000465296.1	2	2	0	0	3	0	2	0	4	7	3	2	0	0	0
ENSG00000291581.1	FAHD2B	ENST00000708046.1	2	0	0	3	1	2	2	2	2	3	1	5	0	1	0
ENSG00000291581.1	FAHD2B	ENST00000708045.1	2	0	0	4	0	2	2	2	4	3	0	5	0	0	0
MSTRG.15904		ENST00000306406.5	2	2	0	2	3	1	2	1	5	7	4	3	1	0	0
ENSG00000291044.1	ENSG00000291044	ENST00000701279.1	6	3	0	1	2	1	2	2	1	5	1	0	1	0	2
MSTRG.15859	MSTRG.15859	ENST00000495264.1	0	2	0	2	0	3	2	2	4	13	3	1	0	0	4
ENSG00000291044.1	ENSG00000291044	ENST00000691409.1	1	1	2	3	1	2	2	5	0	2	4	4	0	4	0
MSTRG.15904		ENST00000417645.1	2	2	0	0	3	0	2	0	4	7	3	2	0	0	0
MSTRG.15904		ENST00000409826.1	2	2	0	1	3	0	2	0	4	7	3	2	0	0	0
ENSG00000291044.1	ENSG00000291044	ENST00000398241.3	2	0	2	3	0	1	2	6	0	3	5	7	0	3	0
ENSG00000283847.2	HBP1	ENST00000640195.1	1	2	0	0	0	1	2	0	1	4	2	3	1	4	1
ENSG00000291559.1	MASP1	ENST00000708003.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000291559.1	MASP1	ENST00000708001.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.9075		ENST00000564079.6	1	4	4	4	6	2	2	4	1	8	5	2	0	0	2
ENSG00000202211.1	Y_RNA	ENST00000365341.1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
MSTRG.15902	MSTRG.15902	MSTRG.15902.1	4	1	1	14	5	18	2	13	13	17	27	21	4	6	18
MSTRG.15905	MSTRG.15905	MSTRG.15905.25	1	1	0	0	4	1	2	0	2	4	2	3	0	1	0
MSTRG.15905	MSTRG.15905	ENST00000272521.7	4	1	0	16	9	6	2	8	23	11	5	3	1	7	10
ENSG00000225859.10	DDX39B	ENST00000484344.5	1	1	0	1	0	0	2	1	0	1	0	1	1	3	2
MSTRG.15905	MSTRG.15905	MSTRG.15905.37	4	1	0	13	8	1	2	2	19	4	3	3	0	2	6
MSTRG.15924	MSTRG.15924	ENST00000263710.8	6	2	0	2	0	1	2	5	5	4	3	5	0	6	3
MSTRG.15924	MSTRG.15924	ENST00000452274.7	5	1	1	2	1	1	2	5	6	4	2	4	1	5	2
MSTRG.17980		ENST00000488484.1	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0
MSTRG.17980		ENST00000411892.6	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0
MSTRG.4583	MSTRG.4583	ENST00000532681.5	2	1	2	0	5	0	2	3	2	0	6	2	0	0	0
MSTRG.17981		ENST00000334554.12	4	2	2	7	5	6	2	8	8	10	7	4	0	3	2
MSTRG.17981		ENST00000320602.11	4	2	2	7	5	6	2	8	8	10	7	4	0	3	2
ENSG00000291631.1	NMB	ENST00000708237.1	6	3	0	3	6	2	2	10	15	7	6	2	1	6	3
MSTRG.5450		ENST00000545678.1	5	6	2	6	7	3	2	6	4	12	6	9	2	2	7
MSTRG.17983		ENST00000443409.1	0	0	0	1	0	0	2	1	5	8	3	3	1	1	0
MSTRG.17986		ENST00000622235.5	0	1	1	0	1	2	2	2	1	5	3	0	0	3	0
MSTRG.17986		ENST00000623402.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000291629.1	WDR73	ENST00000708214.1	7	0	0	9	5	5	2	5	8	4	7	3	0	6	4
MSTRG.17991		ENST00000263205.11	7	5	2	10	5	0	2	2	12	12	3	0	0	4	4
MSTRG.17994	MSTRG.17994	ENST00000442222.5	2	0	0	0	0	3	2	2	0	5	0	0	0	0	0
MSTRG.17994	MSTRG.17994	MSTRG.17994.5	2	0	0	0	3	3	2	0	0	4	0	0	0	0	0
ENSG00000291634.1	ENSG00000291634	ENST00000708246.1	0	0	0	0	0	0	2	1	0	3	0	0	0	2	0
MSTRG.17995		ENST00000492581.5	2	5	1	0	8	2	2	9	7	8	3	0	0	4	0
