Gene_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000168384,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
ENSG00000168385,334,189,145,488,384,418,236,348,387,433,471,362,109,415,311
ENSG00000168386,10,26,10,24,19,23,4,27,43,31,15,40,6,47,11
ENSG00000168389,1,0,0,1,1,0,0,1,0,19,1,0,0,1,0
ENSG00000168393,87,70,43,115,94,138,40,97,124,148,96,68,18,87,74
ENSG00000168394,1,6,10,17,10,7,3,6,3,27,17,14,0,17,25
ENSG00000168395,6,18,1,15,4,10,0,14,16,5,11,15,3,27,13
ENSG00000168397,52,7,21,21,50,68,52,32,60,70,44,24,2,31,27
ENSG00000168404,12,5,6,21,24,14,12,20,45,15,33,0,2,12,17
ENSG00000168411,13,9,4,23,10,18,6,8,14,24,3,5,0,4,7
ENSG00000168412,0,3,3,2,1,2,1,0,0,0,1,1,0,0,1
ENSG00000168421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000168434,0,3,0,0,1,0,2,1,2,6,2,1,0,4,0
ENSG00000168438,6,18,15,12,18,8,24,20,32,53,23,20,0,51,23
ENSG00000168439,68,87,52,156,95,167,76,123,183,216,114,156,26,149,104
ENSG00000168447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000168452,4,3,0,1,2,4,0,10,3,4,2,4,0,4,2
ENSG00000168453,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168461,8,0,1,14,21,7,3,4,33,9,9,15,0,16,7
ENSG00000168468,7,10,9,40,5,36,11,26,58,33,37,32,6,52,42
ENSG00000168476,30,14,1,14,19,15,1,10,18,42,10,16,4,13,10
ENSG00000168487,13,28,1,20,28,1,33,36,1,28,33,53,0,10,10
ENSG00000168488,99,58,62,123,62,169,47,55,137,176,61,41,0,46,51
ENSG00000168490,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
ENSG00000168495,24,6,22,6,12,18,6,6,6,36,18,6,1,21,30
ENSG00000168496,52,20,17,30,19,28,64,19,54,50,41,32,3,29,19
ENSG00000168497,27,31,10,37,34,24,28,13,26,14,28,16,1,11,12
ENSG00000168502,5,0,0,0,42,72,0,1,1,36,10,0,0,1,0
ENSG00000168505,0,0,0,0,0,0,0,2,3,1,0,1,0,2,0
ENSG00000168517,13,0,0,0,0,0,8,1,7,0,0,0,0,0,0
ENSG00000168522,52,37,44,62,51,71,37,27,50,79,46,60,12,54,45
ENSG00000168528,40,15,27,10,20,10,0,20,36,46,15,26,0,0,10
ENSG00000168538,15,0,0,12,6,3,1,1,15,9,21,9,0,0,9
ENSG00000168542,20,59,12,8,8,24,24,1,0,0,0,1,0,1,0
ENSG00000168556,0,1,1,4,1,12,4,6,13,6,11,6,0,4,0
ENSG00000168564,12,0,6,21,6,0,3,1,0,1,0,6,0,6,3
ENSG00000168566,0,8,0,4,1,0,10,5,21,1,1,5,6,5,1
ENSG00000168569,4,16,5,5,13,35,6,26,32,43,26,23,7,23,22
ENSG00000168575,1,0,12,21,1,2,13,31,2,13,2,21,0,31,0
ENSG00000168589,0,1,0,0,0,0,0,1,9,1,0,0,0,1,2
ENSG00000168591,49,32,40,29,13,36,31,33,68,44,20,38,1,14,18
ENSG00000168610,54,23,11,57,25,51,11,28,10,55,76,20,12,29,54
ENSG00000168612,5,5,5,4,3,5,3,5,6,6,9,11,4,7,0
ENSG00000168615,170,91,103,126,134,120,68,128,246,203,147,122,45,132,140
ENSG00000168646,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0
ENSG00000168653,1439,1903,1524,5980,3551,8522,2416,6123,8731,9063,8511,8274,1479,8324,6585
ENSG00000168661,0,0,0,0,1,0,10,0,16,0,12,1,0,0,1
ENSG00000168672,10,7,5,1,6,11,1,2,8,16,11,6,0,14,13
ENSG00000168675,4,13,6,13,8,9,18,10,18,15,6,6,1,2,10
ENSG00000168676,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ENSG00000168679,1,1,1,0,12,1,0,1,0,0,1,12,0,1,0
ENSG00000168685,0,0,0,1,0,1,1,1,0,0,3,1,0,1,1
ENSG00000168701,47,82,86,265,132,507,83,395,413,486,510,472,115,448,338
ENSG00000168702,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000168710,46,29,28,40,62,18,30,14,42,42,28,16,4,55,12
ENSG00000168724,86,7,52,59,51,53,35,100,71,93,45,44,10,61,42
ENSG00000168734,105,120,61,182,167,354,86,281,383,403,316,277,44,316,282
ENSG00000168758,0,0,15,0,8,1,1,0,16,8,12,8,1,8,0
ENSG00000168763,16,8,8,16,1,1,0,12,2,20,1,1,8,4,1
ENSG00000168765,16,11,8,28,18,22,19,22,66,42,25,28,1,14,37
ENSG00000168769,1,0,1,1,18,8,17,4,2,0,1,1,16,8,1
ENSG00000168778,9,0,4,14,1,1,0,3,3,0,0,4,0,13,0
ENSG00000168779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168781,1,1,0,12,0,15,6,0,22,10,12,9,0,1,1
ENSG00000168785,6,12,10,42,20,23,13,16,16,29,20,6,0,22,16
ENSG00000168792,2,1,0,2,1,0,3,4,5,1,0,0,0,0,2
ENSG00000168795,2,0,1,1,3,4,3,0,0,2,0,2,1,1,0
ENSG00000168802,21,24,16,16,29,16,25,22,32,45,20,22,1,16,24
ENSG00000168803,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
ENSG00000168806,0,1,0,3,0,0,0,1,3,1,0,1,0,0,0
ENSG00000168807,17,9,3,24,34,28,12,12,9,15,9,10,5,11,4
ENSG00000168811,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000168813,12,0,12,16,0,0,0,1,6,0,0,1,1,0,8
ENSG00000168818,1,5,9,1,15,12,6,15,15,8,12,23,0,24,6
ENSG00000168824,0,0,0,0,0,1,0,16,16,122,8,12,1,0,1
ENSG00000168826,4,0,0,0,1,1,0,1,0,0,0,0,0,4,0
ENSG00000168827,44,33,28,39,66,71,35,47,34,54,31,25,12,45,18
ENSG00000168843,1,0,0,0,0,0,6,0,0,0,8,0,0,4,0
ENSG00000168872,20,14,22,47,47,14,17,26,33,48,26,32,1,26,12
ENSG00000168874,45,6,18,9,30,18,7,6,48,9,10,3,0,0,6
ENSG00000168876,0,10,28,17,1,1,1,17,23,16,6,16,1,0,12
ENSG00000168883,24,36,34,28,78,65,65,29,68,60,83,33,11,108,28
ENSG00000168884,17,9,11,34,10,30,22,31,34,20,29,20,1,17,9
ENSG00000168887,4,2,1,5,4,0,2,5,16,11,5,2,2,4,4
ENSG00000168890,13,8,4,4,9,6,6,0,19,23,17,17,0,1,13
ENSG00000168894,668,866,587,2185,1385,3604,1058,2842,3831,4025,3598,3702,607,3587,2652
ENSG00000168899,116,207,199,683,389,1079,289,1212,1650,1539,1638,1418,306,1547,1200
ENSG00000168904,7,1,1,5,10,39,5,12,22,12,17,5,4,8,18
ENSG00000168906,34,18,11,55,36,12,36,40,70,80,23,30,4,31,21
ENSG00000168907,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0
ENSG00000168913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168916,9,8,2,9,9,0,0,0,0,16,16,1,1,11,1
ENSG00000168917,4,1,1,12,0,3,6,0,10,11,6,8,1,11,8
ENSG00000168918,36,12,12,39,18,12,18,6,33,29,30,24,9,18,14
ENSG00000168924,12,7,9,6,12,11,8,4,18,15,8,5,4,16,23
ENSG00000168936,18,4,20,18,20,12,8,24,22,30,26,21,6,28,22
ENSG00000168938,13,7,7,9,9,33,5,15,23,29,25,13,3,27,16
ENSG00000168939,1,0,12,1,0,1,0,3,0,5,0,0,0,0,0
ENSG00000168944,0,0,1,1,0,1,22,0,1,0,0,14,0,8,0
ENSG00000168955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000168958,58,62,48,20,57,57,48,51,67,130,79,59,24,74,99
ENSG00000168961,17,0,1,34,17,43,8,0,57,22,20,29,6,40,16
ENSG00000168970,0,6,0,10,0,0,2,0,4,0,4,10,0,1,1
ENSG00000168993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000168994,117,69,57,99,93,72,36,84,53,138,56,72,21,95,87
ENSG00000169006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169016,12,19,1,17,14,12,28,11,30,17,34,1,0,0,12
ENSG00000169018,10,8,1,8,8,10,17,4,12,16,13,19,4,12,6
ENSG00000169019,4,5,5,7,2,13,9,11,10,18,22,12,2,16,11
ENSG00000169020,4531,4395,3387,10382,6681,10625,5459,9638,14035,14145,13429,13621,2044,12845,9292
ENSG00000169021,35,24,16,47,49,55,15,52,84,60,57,41,12,41,47
ENSG00000169026,0,3,0,0,1,3,2,0,1,8,0,8,0,2,10
ENSG00000169032,90,17,48,66,54,27,28,60,102,34,30,60,1,90,1
ENSG00000169045,281,287,128,419,408,325,200,309,284,512,438,254,79,313,194
ENSG00000169047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169057,35,19,6,20,33,24,22,16,16,62,35,10,9,9,4
ENSG00000169062,40,27,38,12,14,31,30,13,64,10,29,41,2,11,12
ENSG00000169064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000169071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000169075,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
ENSG00000169083,11,8,6,0,6,30,0,0,0,0,0,0,0,0,0
ENSG00000169084,8,7,6,17,4,17,8,5,13,22,4,21,0,9,23
ENSG00000169087,1,8,0,1,1,0,0,10,4,11,3,3,0,1,0
ENSG00000169093,30,26,22,54,47,51,33,36,51,57,59,47,11,35,44
ENSG00000169100,247,217,108,334,274,470,193,340,515,493,428,312,96,400,321
ENSG00000169105,14,1,1,10,12,12,1,8,18,12,8,22,1,8,8
ENSG00000169118,16,15,11,12,2,29,9,10,10,12,4,1,1,5,1
ENSG00000169126,0,0,0,0,0,2,0,0,17,1,1,0,0,0,0
ENSG00000169129,0,1,10,16,0,0,0,22,64,46,52,52,11,109,61
ENSG00000169131,1,0,0,2,0,1,1,4,0,0,2,1,0,4,0
ENSG00000169136,5,2,6,26,11,20,6,13,30,24,22,20,6,21,6
ENSG00000169139,162,80,79,257,119,294,103,244,359,271,288,300,37,233,228
ENSG00000169155,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000169169,54,16,15,4,30,21,19,74,116,64,2,15,1,95,1
ENSG00000169174,0,1,0,0,1,0,0,0,0,1,0,16,0,0,0
ENSG00000169180,33,42,18,66,31,21,21,68,63,42,38,14,6,16,26
ENSG00000169181,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000169184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000169188,8,0,3,5,5,6,3,8,9,6,7,9,3,15,6
ENSG00000169189,45,11,8,107,43,120,9,56,89,96,74,81,27,90,69
ENSG00000169193,6,4,2,24,4,24,21,12,18,15,4,14,3,29,10
ENSG00000169203,4,7,8,16,3,14,7,12,13,15,7,7,2,10,4
ENSG00000169208,0,1,3,2,6,0,13,0,1,6,1,0,0,3,1
ENSG00000169213,12,16,11,40,29,39,15,6,17,14,6,8,2,11,12
ENSG00000169217,49,26,15,17,32,34,28,22,60,77,23,46,3,43,47
ENSG00000169220,4,0,0,0,6,1,0,0,1,0,4,0,1,4,0
ENSG00000169221,26,61,33,111,45,106,33,103,136,146,84,63,15,82,51
ENSG00000169223,213,137,112,236,132,203,132,180,281,350,214,150,9,139,196
ENSG00000169228,1,17,0,1,12,17,13,12,48,16,16,8,1,32,6
ENSG00000169230,149,118,60,194,148,157,129,170,239,264,196,180,20,188,107
ENSG00000169231,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0
ENSG00000169239,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1
ENSG00000169241,37,37,42,70,61,144,45,115,139,160,172,131,28,152,133
ENSG00000169242,9,18,51,23,47,41,21,49,57,94,78,53,33,106,75
ENSG00000169245,0,0,0,0,0,2,0,1,0,1,3,9,1,2,1
ENSG00000169246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169247,0,0,0,1,0,1,0,1,13,0,0,0,1,1,0
ENSG00000169248,0,1,0,0,0,2,0,1,3,0,0,1,1,1,3
ENSG00000169249,16,20,28,25,47,9,21,22,34,58,28,31,0,30,16
ENSG00000169251,18,16,4,8,18,9,6,30,16,48,16,14,6,14,12
ENSG00000169252,1,0,0,0,0,0,0,1,4,4,0,0,0,0,0
ENSG00000169253,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0
ENSG00000169255,13,23,5,30,25,5,39,20,87,14,37,37,1,36,14
ENSG00000169258,4,1,1,2,1,1,0,3,2,0,0,0,2,1,2
ENSG00000169288,42,11,6,47,23,48,17,35,52,26,47,20,5,37,24
ENSG00000169291,24,9,7,48,33,6,21,26,24,61,19,27,6,18,10
ENSG00000169299,20,16,21,56,28,21,14,9,66,71,32,20,0,23,9
ENSG00000169302,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
ENSG00000169306,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
ENSG00000169314,1,0,0,0,0,1,0,2,3,0,3,1,0,6,0
ENSG00000169330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000169347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000169359,17,1,13,28,33,12,16,7,13,11,10,1,1,5,1
ENSG00000169371,1,20,0,13,6,16,21,14,40,75,33,10,1,19,17
ENSG00000169372,10,10,0,21,16,16,20,16,28,16,11,11,0,13,4
ENSG00000169375,24,4,8,11,16,13,4,8,33,8,15,0,0,13,24
ENSG00000169379,1,1,1,15,1,0,0,14,0,0,0,0,6,0,1
ENSG00000169398,109,91,29,110,125,102,85,55,112,105,76,55,15,99,52
ENSG00000169410,6,2,4,6,8,9,4,4,4,9,4,2,0,5,2
ENSG00000169413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000169418,1,0,3,1,0,0,0,0,1,0,1,1,0,0,0
ENSG00000169427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000169429,0,12,1,12,15,0,30,0,6,18,1,1,0,6,6
ENSG00000169432,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0
ENSG00000169439,18,0,12,1,1,0,0,0,0,5,18,0,0,0,0
ENSG00000169442,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000169446,9,13,3,11,9,16,3,2,5,15,5,5,1,6,3
ENSG00000169490,40,33,10,62,37,112,30,92,152,144,147,104,14,81,92
ENSG00000169495,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0
ENSG00000169499,0,0,0,1,0,0,1,1,9,8,1,1,0,6,4
ENSG00000169504,159,99,68,182,157,183,95,134,179,204,127,113,31,160,129
ENSG00000169515,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000169519,18,6,1,3,1,14,18,30,9,10,8,23,0,1,14
ENSG00000169554,17,40,1,2,11,22,1,17,1,59,28,2,0,1,1
ENSG00000169564,86,56,43,71,93,76,68,60,101,106,80,65,13,69,41
ENSG00000169567,2688,4155,3007,14965,7256,23922,5266,20854,25628,27598,26755,23579,5249,26046,18406
ENSG00000169570,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0
ENSG00000169592,62,49,80,43,76,61,51,35,59,95,81,74,13,73,56
ENSG00000169594,6,0,0,1,6,1,1,8,0,8,10,1,0,0,1
ENSG00000169598,1,1,6,15,1,6,27,53,16,27,0,32,9,1,8
ENSG00000169599,92,42,69,189,75,113,48,117,158,198,134,92,30,150,129
ENSG00000169604,0,0,1,3,0,0,0,1,1,11,1,8,0,2,2
ENSG00000169605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000169607,8,10,9,14,5,11,6,5,6,6,12,17,0,4,5
ENSG00000169609,15,29,25,89,36,120,21,83,120,176,98,83,17,103,95
ENSG00000169612,7,11,12,62,28,87,29,66,68,95,80,88,18,73,71
ENSG00000169621,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0
ENSG00000169627,2652,3390,2348,9263,5482,9109,4201,6811,10244,10918,10220,9963,1492,9525,7227
ENSG00000169629,2,0,2,6,3,8,3,4,5,11,5,8,0,8,4
ENSG00000169635,0,0,0,0,0,10,0,4,0,6,1,1,0,8,6
ENSG00000169641,104,71,29,57,83,102,39,73,67,49,68,35,20,61,44
ENSG00000169660,0,0,7,21,2,0,10,0,0,20,0,1,0,16,0
ENSG00000169679,70,40,23,97,81,72,61,23,69,80,34,70,13,45,56
ENSG00000169682,3,18,16,19,42,7,21,13,45,46,26,19,0,17,3
ENSG00000169683,8,1,0,4,6,1,4,0,8,0,1,0,0,6,0
ENSG00000169684,9,0,0,9,3,0,2,0,0,0,0,0,0,0,1
ENSG00000169689,202,369,135,953,645,1630,397,1054,1224,1256,1252,1099,201,1300,940
ENSG00000169692,16,1,1,5,8,1,8,3,9,12,7,1,0,4,6
ENSG00000169696,21,6,1,14,12,23,4,12,14,72,19,13,0,14,3
ENSG00000169710,67,29,43,34,33,37,31,59,90,75,29,42,0,18,20
ENSG00000169714,206,81,162,236,199,355,137,208,301,226,301,172,36,332,173
ENSG00000169715,1746,1840,1405,8374,5008,9403,4233,1248,2039,2061,1742,2752,413,3175,2190
ENSG00000169718,58,64,42,82,62,15,28,67,40,23,37,58,24,19,65
ENSG00000169727,70,103,44,78,102,63,51,47,45,103,51,90,13,53,69
ENSG00000169733,50,10,15,25,40,16,20,30,45,60,25,29,0,17,10
ENSG00000169738,150,58,114,114,78,64,59,58,117,118,82,50,14,97,98
ENSG00000169740,8,1,6,6,0,17,1,16,15,8,10,12,4,20,10
ENSG00000169744,72,80,58,1,72,59,60,48,126,123,44,82,1,73,41
ENSG00000169750,1,0,2,0,2,0,0,0,1,1,2,0,1,1,1
ENSG00000169756,93,63,38,112,65,84,69,70,84,137,73,81,2,48,55
ENSG00000169758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
ENSG00000169760,0,0,1,12,1,8,2,2,1,0,0,2,0,0,0
ENSG00000169762,1,3,1,5,2,1,4,2,1,0,9,2,1,7,0
ENSG00000169764,98,15,11,122,67,60,51,47,78,84,65,30,20,23,29
ENSG00000169813,190,117,131,209,217,172,163,156,217,242,126,126,46,228,135
ENSG00000169814,31,45,16,29,33,67,8,65,70,70,64,55,21,54,77
ENSG00000169826,3,0,0,4,1,6,0,4,3,1,1,0,1,0,1
ENSG00000169836,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169851,5,2,1,5,3,0,0,8,2,9,5,2,0,3,1
ENSG00000169855,6,6,0,0,1,6,9,1,0,0,0,0,0,0,0
ENSG00000169857,13,7,0,9,8,1,7,5,16,5,8,8,1,4,5
ENSG00000169860,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1
ENSG00000169871,3,6,3,10,1,1,5,5,2,2,7,12,0,12,7
ENSG00000169891,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000169894,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169895,32,25,17,30,12,27,20,18,54,47,35,26,3,29,13
ENSG00000169902,14,7,1,8,16,0,0,1,3,6,8,4,1,10,6
ENSG00000169905,30,40,27,42,37,26,28,38,45,70,38,32,6,41,24
ENSG00000169908,666,462,341,833,679,926,464,802,1142,1169,916,841,225,978,765
ENSG00000169914,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0
ENSG00000169918,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169919,30,15,10,1,49,28,21,15,79,33,30,10,7,35,20
ENSG00000169925,8,1,1,3,9,20,1,1,8,7,2,3,0,7,9
ENSG00000169926,1,1,5,17,8,4,8,2,14,25,0,19,1,7,12
ENSG00000169933,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
ENSG00000169946,8,1,0,9,0,8,0,0,0,0,0,16,0,1,0
ENSG00000169951,4,1,10,0,1,1,0,0,0,1,1,1,0,0,1
ENSG00000169955,0,0,15,9,3,0,6,6,3,0,1,6,0,3,0
ENSG00000169957,2,3,1,6,3,2,1,1,5,1,1,1,0,1,0
ENSG00000169962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169964,6,15,1,11,16,13,6,17,20,25,20,10,4,19,16
ENSG00000169967,1,0,4,10,9,6,0,1,8,0,1,0,0,0,0
ENSG00000169972,7,0,6,0,0,2,9,9,15,25,0,9,0,1,0
ENSG00000169976,143,120,89,492,222,699,126,519,640,708,728,597,150,699,527
ENSG00000169981,10,1,4,1,1,1,0,0,1,0,3,1,0,4,0
ENSG00000169991,8,6,2,4,8,6,4,6,5,5,2,3,0,4,2
ENSG00000169992,1,0,0,7,3,10,6,7,4,7,10,4,0,3,3
ENSG00000169994,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
ENSG00000170004,140,82,101,168,137,174,139,197,150,250,173,125,30,192,99
ENSG00000170006,16,4,0,22,13,13,13,12,29,36,29,14,0,8,16
ENSG00000170011,12,2,18,34,10,0,22,1,0,2,0,0,0,0,1
ENSG00000170017,123,125,56,99,148,102,80,121,195,201,141,70,32,89,80
ENSG00000170027,38,38,21,51,45,37,47,47,49,80,52,39,4,34,22
ENSG00000170035,52,21,17,47,51,64,39,57,55,63,73,72,16,49,53
ENSG00000170037,7,1,14,37,13,23,5,22,63,65,8,29,1,28,33
ENSG00000170043,48,35,22,56,40,73,33,59,69,102,87,80,13,47,60
ENSG00000170049,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENSG00000170085,18,4,14,22,0,8,0,1,12,12,0,0,1,1,0
ENSG00000170088,12,1,4,21,4,11,2,4,23,14,12,14,2,8,2
ENSG00000170089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170100,4,1,0,1,1,7,4,3,0,0,0,6,1,5,5
ENSG00000170113,9,4,0,0,4,7,8,4,4,13,7,0,0,30,0
ENSG00000170142,178,60,92,98,182,107,114,104,131,152,131,115,17,109,89
ENSG00000170144,532,490,263,611,683,682,443,601,838,912,584,474,77,584,493
ENSG00000170145,3,2,0,3,0,1,1,5,2,17,0,1,0,2,3
ENSG00000170160,0,2,8,11,3,6,3,0,11,2,0,0,1,0,0
ENSG00000170161,0,3,1,6,3,5,0,0,5,1,5,0,0,0,2
ENSG00000170175,0,0,0,0,0,6,0,5,5,4,12,21,0,4,5
ENSG00000170185,15,10,1,0,10,10,10,25,63,40,10,1,0,15,15
ENSG00000170190,1,0,6,6,1,6,0,1,12,1,12,9,0,0,9
ENSG00000170191,4,0,2,14,2,2,0,3,7,5,4,3,0,5,0
ENSG00000170222,0,11,1,0,13,15,0,2,8,19,9,3,8,30,10
ENSG00000170231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000170234,3,1,1,1,6,4,0,0,13,10,1,0,0,1,1
ENSG00000170242,20,23,16,25,25,30,25,14,6,15,30,21,1,68,15
ENSG00000170248,57,60,18,36,40,60,42,30,81,128,39,34,1,63,56
ENSG00000170260,1,3,1,1,1,2,5,3,0,1,0,0,0,1,3
ENSG00000170264,1,0,1,0,4,1,1,10,0,1,0,0,0,0,0
ENSG00000170265,13,7,3,6,6,12,9,2,6,11,7,3,0,6,2
ENSG00000170266,12,39,9,27,18,31,9,33,43,82,25,25,1,26,34
ENSG00000170270,7,5,8,24,11,20,4,21,45,22,33,33,5,32,30
ENSG00000170271,1,0,0,1,5,4,0,0,0,18,1,0,0,4,0
ENSG00000170275,82,26,24,64,50,59,27,66,87,123,91,66,12,46,34
ENSG00000170291,53,32,43,142,91,239,69,281,445,433,352,376,83,440,336
ENSG00000170293,1,1,4,0,0,0,1,0,8,0,3,1,0,1,1
ENSG00000170296,146,149,113,425,273,746,108,536,734,810,745,587,170,645,578
ENSG00000170310,196,149,84,287,282,363,227,391,561,519,410,450,77,410,270
ENSG00000170312,72,75,77,124,144,183,52,78,104,112,86,85,43,86,108
ENSG00000170315,1549,694,698,1689,1173,1880,701,1651,2399,2579,2088,1884,339,1852,1473
ENSG00000170322,1,8,0,12,14,8,9,1,0,14,1,0,0,2,4
ENSG00000170323,189,147,93,554,198,832,179,579,650,586,707,761,163,753,605
ENSG00000170325,1,1,1,0,0,1,15,0,1,1,9,11,0,0,1
ENSG00000170340,6,0,0,8,0,1,1,0,1,18,6,1,4,13,6
ENSG00000170345,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0
ENSG00000170348,103,99,52,125,93,149,59,127,198,205,171,122,34,145,101
ENSG00000170364,0,0,5,26,1,16,0,1,20,31,19,0,0,12,0
ENSG00000170365,13,9,7,31,9,15,19,18,14,47,19,19,2,13,28
ENSG00000170370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000170373,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0
ENSG00000170379,12,8,8,0,21,4,4,16,9,24,15,4,15,8,0
ENSG00000170381,11,9,4,40,27,36,18,1,11,9,10,11,0,9,8
ENSG00000170385,3,2,2,2,12,6,4,6,11,3,6,3,0,2,3
ENSG00000170390,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
ENSG00000170396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000170417,0,2,4,1,0,1,0,1,1,1,12,1,0,0,1
ENSG00000170421,157,212,152,530,438,648,284,525,781,857,805,1011,173,901,715
ENSG00000170425,4,4,1,4,0,3,3,0,10,1,3,0,1,5,6
ENSG00000170430,16,11,10,16,24,15,10,21,23,74,26,18,0,15,20
ENSG00000170439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000170445,133,89,99,209,131,158,88,157,164,282,215,153,18,171,118
ENSG00000170448,1,1,0,15,1,15,0,0,30,1,0,0,0,1,1
ENSG00000170456,3,0,0,0,4,0,0,0,0,1,1,0,1,0,0
ENSG00000170458,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8
ENSG00000170464,8,1,1,1,6,7,4,4,9,11,2,6,0,1,14
ENSG00000170468,3,3,5,9,6,1,2,3,10,5,2,0,1,3,3
ENSG00000170469,15,2,3,25,4,20,5,19,22,17,23,25,4,12,13
ENSG00000170471,19,24,10,18,13,21,10,13,8,0,37,10,6,6,1
ENSG00000170473,2,16,10,62,12,39,24,23,50,42,26,31,6,40,47
ENSG00000170476,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0
ENSG00000170485,18,8,1,37,19,27,12,18,10,17,18,11,0,8,12
ENSG00000170498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000170502,42,16,10,27,10,29,19,36,30,23,30,37,12,30,19
ENSG00000170515,39,47,28,111,57,112,40,66,133,106,95,76,13,113,71
ENSG00000170522,6,20,10,18,18,16,16,27,44,20,19,24,0,25,22
ENSG00000170525,9,3,11,15,23,17,26,27,16,15,3,15,3,26,16
ENSG00000170537,0,0,0,4,0,0,1,10,4,1,1,0,0,0,0
ENSG00000170540,171,100,57,103,78,161,73,133,178,250,152,108,19,195,73
ENSG00000170542,11,7,2,6,6,6,3,14,17,17,11,13,4,6,4
ENSG00000170545,21,40,12,76,49,94,33,63,112,102,70,90,3,80,31
ENSG00000170558,28,7,2,11,7,22,10,86,34,73,22,41,1,33,16
